recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-10T07:28:07.000+00,2025-01-10T07:28:17.000+00,51.52709,-2.596003,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036151
2025-01-10T07:28:25.000+00,2025-01-10T07:28:37.000+00,51.453693,-2.597261,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036153
2025-01-10T07:28:40.000+00,2025-01-10T07:28:57.000+00,51.527153,-2.595976,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036155
2025-01-10T07:28:58.000+00,2025-01-10T07:29:07.000+00,51.453697,-2.597326,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036156
2025-01-10T07:29:13.000+00,2025-01-10T07:29:27.000+00,51.527145,-2.595936,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036158
2025-01-10T07:29:26.000+00,2025-01-10T07:29:37.000+00,51.45364,-2.5974,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036159
2025-01-10T07:29:46.000+00,2025-01-10T07:29:57.000+00,51.52711,-2.596035,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036161
2025-01-10T07:29:58.000+00,2025-01-10T07:30:07.000+00,51.453583,-2.597278,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036162
2025-01-10T07:30:19.000+00,2025-01-10T07:30:37.000+00,51.527096,-2.596093,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036165
2025-01-10T07:30:31.000+00,2025-01-10T07:30:47.000+00,51.45359,-2.59734,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036166
2025-01-10T07:30:52.000+00,2025-01-10T07:31:07.000+00,51.52709,-2.596121,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036168
2025-01-10T07:31:04.000+00,2025-01-10T07:31:17.000+00,51.453495,-2.597368,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036169
2025-01-10T07:31:25.000+00,2025-01-10T07:31:37.000+00,51.52708,-2.596161,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036171
2025-01-10T07:31:37.000+00,2025-01-10T07:31:47.000+00,51.453476,-2.597286,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036172
2025-01-10T07:31:58.000+00,2025-01-10T07:32:07.000+00,51.527084,-2.596185,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036174
2025-01-10T07:32:10.000+00,2025-01-10T07:32:17.000+00,51.453556,-2.597373,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036175
2025-01-10T07:32:31.000+00,2025-01-10T07:32:47.000+00,51.527138,-2.596176,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036178
2025-01-10T07:32:43.000+00,2025-01-10T07:32:57.000+00,51.453617,-2.59726,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036179
2025-01-10T07:33:02.000+00,2025-01-10T07:33:17.000+00,51.527145,-2.59618,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036181
2025-01-10T07:33:16.000+00,2025-01-10T07:33:27.000+00,51.452652,-2.597201,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036182
2025-01-10T07:33:35.000+00,2025-01-10T07:33:47.000+00,51.52714,-2.596149,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036184
2025-01-10T07:33:49.000+00,2025-01-10T07:34:07.000+00,51.452267,-2.596908,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036186
2025-01-10T07:34:08.000+00,2025-01-10T07:34:27.000+00,51.527103,-2.596165,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036188
2025-01-10T07:34:22.000+00,2025-01-10T07:34:37.000+00,51.45175,-2.5962,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036189
2025-01-10T07:34:41.000+00,2025-01-10T07:34:57.000+00,51.527084,-2.596133,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036191
2025-01-10T07:34:55.000+00,2025-01-10T07:35:07.000+00,51.452732,-2.597148,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036192
2025-01-10T07:35:14.000+00,2025-01-10T07:35:27.000+00,51.527092,-2.596131,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036194
2025-01-10T07:35:28.000+00,2025-01-10T07:35:47.000+00,51.453316,-2.597183,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036196
2025-01-10T07:35:36.000+00,2025-01-10T07:35:57.000+00,51.45362,-2.597105,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036197
