recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-23T09:46:59.000+00,2024-10-23T09:47:05.000+00,52.99925,-0.410075,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358065
2024-10-23T09:47:25.000+00,2024-10-23T09:47:35.000+00,52.9993,-0.409528,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358068
2024-10-23T09:47:46.000+00,2024-10-23T09:47:55.000+00,52.99931,-0.409029,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358070
2024-10-23T09:48:03.000+00,2024-10-23T09:48:15.000+00,52.999348,-0.408985,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358072
2024-10-23T09:48:21.000+00,2024-10-23T09:48:25.000+00,52.998386,-0.40819,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358073
2024-10-23T09:48:22.000+00,2024-10-23T09:48:35.000+00,52.998386,-0.40819,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358074
2024-10-23T09:48:33.000+00,2024-10-23T09:48:45.000+00,52.997673,-0.407396,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358075
2024-10-23T09:48:54.000+00,2024-10-23T09:49:05.000+00,52.99747,-0.407221,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358077
2024-10-23T09:49:15.000+00,2024-10-23T09:49:25.000+00,52.997063,-0.406837,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358079
2024-10-23T09:49:27.000+00,2024-10-23T09:49:35.000+00,52.99743,-0.40489,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358080
2024-10-23T09:49:48.000+00,2024-10-23T09:49:55.000+00,52.997932,-0.401991,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358082
2024-10-23T09:49:55.000+00,2024-10-23T09:50:05.000+00,52.998497,-0.401888,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358083
2024-10-23T09:50:05.000+00,2024-10-23T09:50:15.000+00,52.999084,-0.401646,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358084
2024-10-23T09:50:27.000+00,2024-10-23T09:50:35.000+00,52.999886,-0.400453,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358086
2024-10-23T09:50:37.000+00,2024-10-23T09:50:45.000+00,53.00015,-0.399494,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358087
2024-10-23T09:50:47.000+00,2024-10-23T09:50:55.000+00,53.000465,-0.398392,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358088
2024-10-23T09:51:07.000+00,2024-10-23T09:51:15.000+00,53.000465,-0.39679,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358090
2024-10-23T09:51:17.000+00,2024-10-23T09:51:25.000+00,52.99968,-0.396603,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358091
2024-10-23T09:51:23.000+00,2024-10-23T09:51:35.000+00,52.99918,-0.396474,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358092
2024-10-23T09:51:37.000+00,2024-10-23T09:51:55.000+00,52.998543,-0.396283,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358094
2024-10-23T09:51:55.000+00,2024-10-23T09:52:05.000+00,52.9975,-0.395804,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358095
2024-10-23T09:52:16.000+00,2024-10-23T09:52:25.000+00,52.997074,-0.39569,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358097
2024-10-23T09:52:39.000+00,2024-10-23T09:52:45.000+00,52.996803,-0.395559,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358099
2024-10-23T09:52:47.000+00,2024-10-23T09:52:55.000+00,52.99612,-0.395358,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358100
2024-10-23T09:53:03.000+00,2024-10-23T09:53:15.000+00,52.99523,-0.394554,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358102
2024-10-23T09:53:13.000+00,2024-10-23T09:53:25.000+00,52.99531,-0.393599,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358103
2024-10-23T09:53:37.000+00,2024-10-23T09:53:45.000+00,52.99547,-0.392072,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358105
2024-10-23T09:53:45.000+00,2024-10-23T09:53:55.000+00,52.995758,-0.392932,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358106
2024-10-23T09:53:59.000+00,2024-10-23T09:54:15.000+00,52.996067,-0.393165,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358108
2024-10-23T09:54:19.000+00,2024-10-23T09:54:25.000+00,52.996082,-0.393152,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358109
2024-10-23T09:54:31.000+00,2024-10-23T09:54:35.000+00,52.99697,-0.393646,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358110
2024-10-23T09:54:43.000+00,2024-10-23T09:54:55.000+00,52.997704,-0.39379,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358112
2024-10-23T09:55:00.000+00,2024-10-23T09:55:15.000+00,52.997875,-0.394025,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358114
2024-10-23T09:55:27.000+00,2024-10-23T09:55:35.000+00,52.99833,-0.394868,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358116
2024-10-23T09:55:49.000+00,2024-10-23T09:55:55.000+00,52.998615,-0.396471,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358118
2024-10-23T09:55:59.000+00,2024-10-23T09:56:05.000+00,52.99837,-0.398197,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358119
2024-10-23T09:56:05.000+00,2024-10-23T09:56:15.000+00,52.99827,-0.399266,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358120
2024-10-23T09:56:17.000+00,2024-10-23T09:56:25.000+00,52.997997,-0.401604,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358121
2024-10-23T09:56:38.000+00,2024-10-23T09:56:45.000+00,52.997395,-0.405335,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358123
2024-10-23T09:56:49.000+00,2024-10-23T09:56:55.000+00,52.997,-0.406964,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358124
2024-10-23T09:57:01.000+00,2024-10-23T09:57:05.000+00,52.99674,-0.408286,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358125
2024-10-23T09:57:13.000+00,2024-10-23T09:57:25.000+00,52.996857,-0.40885,IT1,SLEA,YJ05_JWP,1030,outbound,2024-10-23,1358127
