recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-02-18T22:41:25.000+00,2025-02-18T22:41:33.000+00,51.418438,-2.635137,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378355
2025-02-18T22:41:45.000+00,2025-02-18T22:41:53.000+00,51.417633,-2.637387,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378357
2025-02-18T22:42:06.000+00,2025-02-18T22:42:13.000+00,51.415627,-2.640741,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378359
2025-02-18T22:42:26.000+00,2025-02-18T22:42:33.000+00,51.412796,-2.643539,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378361
2025-02-18T22:42:46.000+00,2025-02-18T22:43:03.000+00,51.41032,-2.647144,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378364
2025-02-18T22:43:06.000+00,2025-02-18T22:43:13.000+00,51.408894,-2.65254,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378365
2025-02-18T22:43:26.000+00,2025-02-18T22:43:33.000+00,51.406834,-2.657248,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378367
2025-02-18T22:43:46.000+00,2025-02-18T22:44:03.000+00,51.40672,-2.662763,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378370
2025-02-18T22:44:07.000+00,2025-02-18T22:44:23.000+00,51.40515,-2.668535,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378372
2025-02-18T22:44:27.000+00,2025-02-18T22:44:33.000+00,51.40183,-2.672104,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378373
2025-02-18T22:44:47.000+00,2025-02-18T22:45:03.000+00,51.398823,-2.67621,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378376
2025-02-18T22:45:07.000+00,2025-02-18T22:45:33.000+00,51.39683,-2.681825,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378379
2025-02-18T22:45:27.000+00,2025-02-18T22:45:43.000+00,51.396008,-2.687418,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378380
2025-02-18T22:45:47.000+00,2025-02-18T22:46:03.000+00,51.394714,-2.692274,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378382
2025-02-18T22:46:07.000+00,2025-02-18T22:46:23.000+00,51.393032,-2.695599,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378384
2025-02-18T22:46:28.000+00,2025-02-18T22:46:43.000+00,51.390747,-2.698111,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378386
2025-02-18T22:46:48.000+00,2025-02-18T22:47:03.000+00,51.388515,-2.699775,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378388
2025-02-18T22:47:08.000+00,2025-02-18T22:47:23.000+00,51.387463,-2.70051,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378390
2025-02-18T22:47:28.000+00,2025-02-18T22:47:43.000+00,51.385918,-2.701557,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378392
2025-02-18T22:47:48.000+00,2025-02-18T22:48:03.000+00,51.385605,-2.702067,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378394
2025-02-18T22:48:08.000+00,2025-02-18T22:48:23.000+00,51.386204,-2.70358,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378396
2025-02-18T22:48:29.000+00,2025-02-18T22:48:43.000+00,51.386936,-2.70595,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378398
2025-02-18T22:48:49.000+00,2025-02-18T22:49:03.000+00,51.387943,-2.708118,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378400
2025-02-18T22:49:09.000+00,2025-02-18T22:49:23.000+00,51.388573,-2.710336,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378402
2025-02-18T22:49:29.000+00,2025-02-18T22:49:43.000+00,51.38901,-2.712717,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378404
2025-02-18T22:49:49.000+00,2025-02-18T22:50:04.000+00,51.389046,-2.714738,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378406
