recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-31T07:51:41.000+00,2024-10-31T07:51:53.000+00,53.226242,-0.537849,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423885
2024-10-31T07:52:01.000+00,2024-10-31T07:52:13.000+00,53.22624,-0.537864,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423887
2024-10-31T07:52:21.000+00,2024-10-31T07:52:33.000+00,53.226345,-0.537806,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423889
2024-10-31T07:52:41.000+00,2024-10-31T07:52:53.000+00,53.226482,-0.537771,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423891
2024-10-31T07:53:01.000+00,2024-10-31T07:53:13.000+00,53.226604,-0.537722,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423893
2024-10-31T07:53:22.000+00,2024-10-31T07:53:33.000+00,53.22669,-0.537693,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423895
2024-10-31T07:53:42.000+00,2024-10-31T07:53:53.000+00,53.226692,-0.537685,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423897
2024-10-31T07:54:02.000+00,2024-10-31T07:54:13.000+00,53.22674,-0.537664,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423899
2024-10-31T07:54:22.000+00,2024-10-31T07:54:33.000+00,53.226707,-0.537654,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423901
2024-10-31T07:54:42.000+00,2024-10-31T07:54:53.000+00,53.22673,-0.537662,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423903
2024-10-31T07:55:03.000+00,2024-10-31T07:55:13.000+00,53.226715,-0.537683,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423905
2024-10-31T07:55:23.000+00,2024-10-31T07:55:33.000+00,53.226597,-0.537709,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423907
2024-10-31T07:55:43.000+00,2024-10-31T07:55:53.000+00,53.226543,-0.537706,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423909
2024-10-31T07:56:03.000+00,2024-10-31T07:56:13.000+00,53.22646,-0.53771,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423911
2024-10-31T07:56:24.000+00,2024-10-31T07:56:33.000+00,53.226387,-0.53773,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423913
2024-10-31T07:56:44.000+00,2024-10-31T07:56:53.000+00,53.226368,-0.537755,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423915
2024-10-31T07:57:04.000+00,2024-10-31T07:57:13.000+00,53.22636,-0.537768,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423917
2024-10-31T07:57:25.000+00,2024-10-31T07:57:43.000+00,53.22634,-0.537789,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423920
2024-10-31T07:57:45.000+00,2024-10-31T07:57:53.000+00,53.226406,-0.537788,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423921
2024-10-31T07:58:05.000+00,2024-10-31T07:58:13.000+00,53.226387,-0.537775,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423923
2024-10-31T07:58:26.000+00,2024-10-31T07:58:33.000+00,53.226418,-0.537756,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423925
2024-10-31T07:58:46.000+00,2024-10-31T07:58:53.000+00,53.226425,-0.537736,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423927
2024-10-31T07:59:06.000+00,2024-10-31T07:59:13.000+00,53.226425,-0.537694,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423929
2024-10-31T07:59:27.000+00,2024-10-31T07:59:33.000+00,53.22642,-0.53767,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423931
2024-10-31T07:59:47.000+00,2024-10-31T07:59:53.000+00,53.22641,-0.537654,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423933
2024-10-31T08:00:07.000+00,2024-10-31T08:00:13.000+00,53.226376,-0.537672,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423935
2024-10-31T08:00:28.000+00,2024-10-31T08:00:33.000+00,53.226353,-0.537699,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423937
2024-10-31T08:00:48.000+00,2024-10-31T08:01:05.000+00,53.22633,-0.537733,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423940
2024-10-31T08:01:09.000+00,2024-10-31T08:01:23.000+00,53.226334,-0.537734,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423942
2024-10-31T08:01:29.000+00,2024-10-31T08:01:43.000+00,53.226337,-0.537726,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423943
2024-10-31T08:01:49.000+00,2024-10-31T08:02:04.000+00,53.22634,-0.537725,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423946
2024-10-31T08:02:10.000+00,2024-10-31T08:02:23.000+00,53.22634,-0.537738,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423948
2024-10-31T08:02:30.000+00,2024-10-31T08:02:43.000+00,53.226303,-0.537745,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423950
2024-10-31T08:02:50.000+00,2024-10-31T08:03:03.000+00,53.22628,-0.537749,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423952
2024-10-31T08:03:10.000+00,2024-10-31T08:03:23.000+00,53.226257,-0.537778,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423954
2024-10-31T08:03:31.000+00,2024-10-31T08:03:43.000+00,53.22627,-0.537774,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423956
2024-10-31T08:03:51.000+00,2024-10-31T08:04:03.000+00,53.226254,-0.537762,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423958
2024-10-31T08:04:11.000+00,2024-10-31T08:04:23.000+00,53.226254,-0.537723,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423960
2024-10-31T08:04:32.000+00,2024-10-31T08:04:43.000+00,53.226234,-0.53772,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423962
2024-10-31T08:04:52.000+00,2024-10-31T08:05:04.000+00,53.226254,-0.537496,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423964
2024-10-31T08:05:12.000+00,2024-10-31T08:05:23.000+00,53.22624,-0.53744,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423966
2024-10-31T08:05:32.000+00,2024-10-31T08:05:43.000+00,53.22624,-0.53776,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423968
2024-10-31T08:05:53.000+00,2024-10-31T08:06:04.000+00,53.226448,-0.537939,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423970
2024-10-31T08:06:13.000+00,2024-10-31T08:06:23.000+00,53.226566,-0.537379,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423972
2024-10-31T08:06:33.000+00,2024-10-31T08:06:43.000+00,53.22585,-0.537187,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423974
2024-10-31T08:06:53.000+00,2024-10-31T08:07:03.000+00,53.225716,-0.53648,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423976
2024-10-31T08:07:14.000+00,2024-10-31T08:07:23.000+00,53.226265,-0.536417,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423978
2024-10-31T08:07:34.000+00,2024-10-31T08:07:43.000+00,53.22674,-0.536421,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423980
2024-10-31T08:07:54.000+00,2024-10-31T08:08:04.000+00,53.22506,-0.53636,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423982
2024-10-31T08:08:14.000+00,2024-10-31T08:08:23.000+00,53.22305,-0.535025,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423984
2024-10-31T08:08:35.000+00,2024-10-31T08:08:43.000+00,53.22374,-0.534609,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423986
2024-10-31T08:08:55.000+00,2024-10-31T08:09:04.000+00,53.224384,-0.536387,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423988
2024-10-31T08:09:15.000+00,2024-10-31T08:09:23.000+00,53.22441,-0.537126,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423990
2024-10-31T08:09:36.000+00,2024-10-31T08:09:43.000+00,53.224503,-0.53765,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423992
2024-10-31T08:09:56.000+00,2024-10-31T08:10:04.000+00,53.224514,-0.537666,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423994
2024-10-31T08:10:16.000+00,2024-10-31T08:10:23.000+00,53.224545,-0.537752,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423996
2024-10-31T08:10:36.000+00,2024-10-31T08:10:43.000+00,53.225006,-0.540085,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1423998
2024-10-31T08:10:57.000+00,2024-10-31T08:11:04.000+00,53.225418,-0.542387,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424000
2024-10-31T08:11:17.000+00,2024-10-31T08:11:23.000+00,53.223835,-0.543315,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424002
2024-10-31T08:11:37.000+00,2024-10-31T08:11:43.000+00,53.223297,-0.543621,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424004
2024-10-31T08:11:57.000+00,2024-10-31T08:12:04.000+00,53.221638,-0.54439,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424006
2024-10-31T08:12:18.000+00,2024-10-31T08:12:24.000+00,53.22157,-0.544387,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424008
2024-10-31T08:12:38.000+00,2024-10-31T08:12:44.000+00,53.220974,-0.544531,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424010
2024-10-31T08:12:58.000+00,2024-10-31T08:13:14.000+00,53.220184,-0.544685,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424013
2024-10-31T08:13:18.000+00,2024-10-31T08:13:24.000+00,53.22019,-0.544717,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424014
2024-10-31T08:13:39.000+00,2024-10-31T08:13:54.000+00,53.219395,-0.54499,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424017
2024-10-31T08:13:59.000+00,2024-10-31T08:14:04.000+00,53.219044,-0.54505,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424018
2024-10-31T08:14:19.000+00,2024-10-31T08:14:24.000+00,53.218998,-0.545058,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424020
2024-10-31T08:14:39.000+00,2024-10-31T08:14:54.000+00,53.218987,-0.545039,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424023
2024-10-31T08:14:59.000+00,2024-10-31T08:15:05.000+00,53.21894,-0.545037,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424024
2024-10-31T08:15:20.000+00,2024-10-31T08:15:34.000+00,53.218884,-0.546599,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424027
2024-10-31T08:15:40.000+00,2024-10-31T08:15:54.000+00,53.21892,-0.546734,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424029
2024-10-31T08:16:00.000+00,2024-10-31T08:16:14.000+00,53.21904,-0.548303,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424031
2024-10-31T08:16:20.000+00,2024-10-31T08:16:34.000+00,53.219067,-0.548849,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424033
2024-10-31T08:16:41.000+00,2024-10-31T08:16:54.000+00,53.21912,-0.549031,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424035
2024-10-31T08:17:01.000+00,2024-10-31T08:17:14.000+00,53.219128,-0.549056,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424037
2024-10-31T08:17:21.000+00,2024-10-31T08:17:34.000+00,53.219135,-0.54908,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424039
2024-10-31T08:17:42.000+00,2024-10-31T08:17:54.000+00,53.219223,-0.550557,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424041
2024-10-31T08:18:02.000+00,2024-10-31T08:18:14.000+00,53.219257,-0.551419,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424043
2024-10-31T08:18:22.000+00,2024-10-31T08:18:34.000+00,53.219257,-0.551693,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424045
2024-10-31T08:18:42.000+00,2024-10-31T08:18:54.000+00,53.219173,-0.553018,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424047
2024-10-31T08:19:03.000+00,2024-10-31T08:19:14.000+00,53.218616,-0.553711,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424049
2024-10-31T08:19:23.000+00,2024-10-31T08:19:34.000+00,53.21787,-0.554107,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424051
2024-10-31T08:19:43.000+00,2024-10-31T08:19:54.000+00,53.216908,-0.554575,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424053
2024-10-31T08:20:03.000+00,2024-10-31T08:20:14.000+00,53.215572,-0.555224,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424055
2024-10-31T08:20:24.000+00,2024-10-31T08:20:34.000+00,53.213993,-0.55627,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424057
2024-10-31T08:20:44.000+00,2024-10-31T08:20:54.000+00,53.213463,-0.559393,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424059
2024-10-31T08:21:04.000+00,2024-10-31T08:21:14.000+00,53.21227,-0.560609,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424061
2024-10-31T08:21:24.000+00,2024-10-31T08:21:34.000+00,53.212147,-0.560709,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424063
2024-10-31T08:21:44.000+00,2024-10-31T08:21:54.000+00,53.210712,-0.56202,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424065
2024-10-31T08:22:05.000+00,2024-10-31T08:22:14.000+00,53.210102,-0.56263,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424067
2024-10-31T08:22:25.000+00,2024-10-31T08:22:34.000+00,53.209774,-0.563309,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424069
2024-10-31T08:22:45.000+00,2024-10-31T08:22:54.000+00,53.20857,-0.565321,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424071
2024-10-31T08:23:05.000+00,2024-10-31T08:23:14.000+00,53.208347,-0.565707,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424073
2024-10-31T08:23:26.000+00,2024-10-31T08:23:34.000+00,53.20726,-0.568566,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424075
2024-10-31T08:23:46.000+00,2024-10-31T08:23:54.000+00,53.206444,-0.571287,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424077
2024-10-31T08:24:06.000+00,2024-10-31T08:24:14.000+00,53.206356,-0.571473,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424079
2024-10-31T08:24:26.000+00,2024-10-31T08:24:34.000+00,53.20595,-0.572865,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424081
2024-10-31T08:24:47.000+00,2024-10-31T08:24:54.000+00,53.205395,-0.574797,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424083
2024-10-31T08:25:07.000+00,2024-10-31T08:25:14.000+00,53.205265,-0.575177,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424085
2024-10-31T08:25:27.000+00,2024-10-31T08:25:34.000+00,53.204884,-0.574875,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424087
2024-10-31T08:25:48.000+00,2024-10-31T08:25:54.000+00,53.203457,-0.573576,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424089
2024-10-31T08:26:08.000+00,2024-10-31T08:26:14.000+00,53.202866,-0.571354,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424091
2024-10-31T08:26:28.000+00,2024-10-31T08:26:34.000+00,53.201942,-0.568563,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424093
2024-10-31T08:26:48.000+00,2024-10-31T08:26:54.000+00,53.201817,-0.568233,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424095
2024-10-31T08:27:08.000+00,2024-10-31T08:27:14.000+00,53.20104,-0.566301,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424097
2024-10-31T08:27:29.000+00,2024-10-31T08:27:44.000+00,53.200592,-0.566179,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424100
2024-10-31T08:27:49.000+00,2024-10-31T08:28:04.000+00,53.200397,-0.56683,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424102
2024-10-31T08:28:09.000+00,2024-10-31T08:28:24.000+00,53.199715,-0.568677,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424104
2024-10-31T08:28:29.000+00,2024-10-31T08:28:44.000+00,53.199566,-0.568945,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424106
2024-10-31T08:28:50.000+00,2024-10-31T08:28:54.000+00,53.198875,-0.570663,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424107
2024-10-31T08:29:10.000+00,2024-10-31T08:29:24.000+00,53.19901,-0.573982,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424110
2024-10-31T08:29:30.000+00,2024-10-31T08:29:44.000+00,53.199142,-0.577881,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424112
2024-10-31T08:29:51.000+00,2024-10-31T08:30:04.000+00,53.19912,-0.579537,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424114
2024-10-31T08:30:11.000+00,2024-10-31T08:30:24.000+00,53.19914,-0.579629,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424116
2024-10-31T08:30:31.000+00,2024-10-31T08:30:44.000+00,53.199135,-0.579638,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424118
2024-10-31T08:30:51.000+00,2024-10-31T08:31:04.000+00,53.19913,-0.579651,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424120
2024-10-31T08:31:12.000+00,2024-10-31T08:31:24.000+00,53.19913,-0.579686,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424122
2024-10-31T08:31:32.000+00,2024-10-31T08:31:44.000+00,53.1992,-0.580088,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424124
2024-10-31T08:31:52.000+00,2024-10-31T08:32:04.000+00,53.199257,-0.580416,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424126
2024-10-31T08:32:12.000+00,2024-10-31T08:32:24.000+00,53.19926,-0.580452,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424128
2024-10-31T08:32:32.000+00,2024-10-31T08:32:44.000+00,53.199257,-0.580464,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424130
2024-10-31T08:32:53.000+00,2024-10-31T08:33:04.000+00,53.199238,-0.580499,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424132
2024-10-31T08:33:13.000+00,2024-10-31T08:33:24.000+00,53.199512,-0.581189,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424134
2024-10-31T08:33:33.000+00,2024-10-31T08:33:44.000+00,53.199577,-0.581385,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424136
2024-10-31T08:33:54.000+00,2024-10-31T08:34:04.000+00,53.19957,-0.581419,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424138
2024-10-31T08:34:14.000+00,2024-10-31T08:34:24.000+00,53.199577,-0.581445,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424140
2024-10-31T08:34:34.000+00,2024-10-31T08:34:44.000+00,53.199585,-0.581458,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424142
2024-10-31T08:34:54.000+00,2024-10-31T08:35:04.000+00,53.199677,-0.581863,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424144
2024-10-31T08:35:14.000+00,2024-10-31T08:35:24.000+00,53.20035,-0.584545,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424146
2024-10-31T08:35:35.000+00,2024-10-31T08:35:44.000+00,53.200546,-0.585423,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424148
2024-10-31T08:35:55.000+00,2024-10-31T08:36:04.000+00,53.200874,-0.586688,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424150
2024-10-31T08:36:15.000+00,2024-10-31T08:36:24.000+00,53.201084,-0.587503,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424152
2024-10-31T08:36:35.000+00,2024-10-31T08:36:44.000+00,53.20143,-0.588715,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424154
2024-10-31T08:36:56.000+00,2024-10-31T08:37:04.000+00,53.20181,-0.590345,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424156
2024-10-31T08:37:16.000+00,2024-10-31T08:37:24.000+00,53.201996,-0.591146,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424158
2024-10-31T08:37:36.000+00,2024-10-31T08:37:44.000+00,53.202236,-0.592159,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424160
2024-10-31T08:37:56.000+00,2024-10-31T08:38:04.000+00,53.202263,-0.592639,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424162
2024-10-31T08:38:17.000+00,2024-10-31T08:38:24.000+00,53.202312,-0.592899,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424164
2024-10-31T08:38:37.000+00,2024-10-31T08:38:44.000+00,53.20242,-0.593072,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424166
2024-10-31T08:38:57.000+00,2024-10-31T08:39:04.000+00,53.20252,-0.593231,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424168
2024-10-31T08:39:18.000+00,2024-10-31T08:39:24.000+00,53.20259,-0.59473,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424170
2024-10-31T08:39:38.000+00,2024-10-31T08:39:44.000+00,53.201584,-0.597205,9,SCEM,SCEM-36710,11,inbound,2024-10-31,1424172
