recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-10T23:38:56.000+00,2025-01-10T23:39:11.000+00,51.558846,-0.211573,142,TFLO,LG22AXT,512901,2,2025-01-10,2041974
2025-01-10T23:39:55.000+00,2025-01-10T23:40:11.000+00,51.55802,-0.212693,142,TFLO,LG22AXT,512901,2,2025-01-10,2041980
2025-01-10T23:40:54.000+00,2025-01-10T23:41:11.000+00,51.55696,-0.215603,142,TFLO,LG22AXT,512901,2,2025-01-10,2041986
2025-01-10T23:41:53.000+00,2025-01-10T23:42:01.000+00,51.561672,-0.220529,142,TFLO,LG22AXT,512901,2,2025-01-10,2041991
2025-01-10T23:42:52.000+00,2025-01-10T23:43:01.000+00,51.56544,-0.225007,142,TFLO,LG22AXT,512901,2,2025-01-10,2041997
2025-01-10T23:43:52.000+00,2025-01-10T23:44:01.000+00,51.570034,-0.231276,142,TFLO,LG22AXT,512901,2,2025-01-10,2042003
2025-01-10T23:44:41.000+00,2025-01-10T23:44:51.000+00,51.572506,-0.23441,142,TFLO,LG22AXT,512901,2,2025-01-10,2042008
2025-01-10T23:45:07.000+00,2025-01-10T23:45:31.000+00,51.573097,-0.235082,142,TFLO,LG22AXT,512901,2,2025-01-10,2042012
2025-01-10T23:46:06.000+00,2025-01-10T23:46:31.000+00,51.577335,-0.239336,142,TFLO,LG22AXT,512901,2,2025-01-10,2042018
2025-01-10T23:46:38.000+00,2025-01-10T23:46:51.000+00,51.577335,-0.240679,142,TFLO,LG22AXT,512901,2,2025-01-10,2042020
2025-01-10T23:47:16.000+00,2025-01-10T23:47:31.000+00,51.57887,-0.240903,142,TFLO,LG22AXT,512901,2,2025-01-10,2042024
2025-01-10T23:47:50.000+00,2025-01-10T23:48:01.000+00,51.579456,-0.241574,142,TFLO,LG22AXT,512901,2,2025-01-10,2042027
2025-01-10T23:48:49.000+00,2025-01-10T23:49:01.000+00,51.583344,-0.246724,142,TFLO,LG22AXT,512901,2,2025-01-10,2042033
2025-01-10T23:49:48.000+00,2025-01-10T23:50:02.000+00,51.586876,-0.250978,142,TFLO,LG22AXT,512901,2,2025-01-10,2042039
2025-01-10T23:50:12.000+00,2025-01-10T23:50:32.000+00,51.58723,-0.251202,142,TFLO,LG22AXT,512901,2,2025-01-10,2042042
2025-01-10T23:51:11.000+00,2025-01-10T23:51:32.000+00,51.591587,-0.256799,142,TFLO,LG22AXT,512901,2,2025-01-10,2042048
2025-01-10T23:52:04.000+00,2025-01-10T23:52:12.000+00,51.59406,-0.259486,142,TFLO,LG22AXT,512901,2,2025-01-10,2042052
2025-01-10T23:52:50.000+00,2025-01-10T23:53:02.000+00,51.595943,-0.261724,142,TFLO,LG22AXT,512901,2,2025-01-10,2042057
2025-01-10T23:53:49.000+00,2025-01-10T23:54:02.000+00,51.59995,-0.26665,142,TFLO,LG22AXT,512901,2,2025-01-10,2042063
2025-01-10T23:54:47.000+00,2025-01-10T23:55:02.000+00,51.60254,-0.269784,142,TFLO,LG22AXT,512901,2,2025-01-10,2042069
2025-01-10T23:55:46.000+00,2025-01-10T23:56:02.000+00,51.60619,-0.274262,142,TFLO,LG22AXT,512901,2,2025-01-10,2042075
2025-01-10T23:56:01.000+00,2025-01-10T23:56:12.000+00,51.606308,-0.274262,142,TFLO,LG22AXT,512901,2,2025-01-10,2042076
2025-01-10T23:56:38.000+00,2025-01-10T23:56:52.000+00,51.607487,-0.275382,142,TFLO,LG22AXT,512901,2,2025-01-10,2042080
2025-01-10T23:57:05.000+00,2025-01-10T23:57:12.000+00,51.610195,-0.27874,142,TFLO,LG22AXT,512901,2,2025-01-10,2042082
2025-01-10T23:57:06.000+00,2025-01-10T23:57:32.000+00,51.610195,-0.27874,142,TFLO,LG22AXT,512901,2,2025-01-10,2042084
2025-01-10T23:58:04.000+00,2025-01-10T23:58:12.000+00,51.613495,-0.276053,142,TFLO,LG22AXT,512901,2,2025-01-10,2042088
2025-01-10T23:59:03.000+00,2025-01-10T23:59:12.000+00,51.61267,-0.274262,142,TFLO,LG22AXT,512901,2,2025-01-10,2042094
2025-01-10T23:59:31.000+00,2025-01-10T23:59:52.000+00,51.612553,-0.273814,142,TFLO,LG22AXT,512901,2,2025-01-10,2042098
