recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-17T15:35:22.000+00,2024-10-17T15:35:39.000+00,51.58874,-2.100563,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308347
2024-10-17T15:35:53.000+00,2024-10-17T15:35:59.000+00,51.58887,-2.105688,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308349
2024-10-17T15:35:57.000+00,2024-10-17T15:36:09.000+00,51.588974,-2.1063,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308350
2024-10-17T15:36:23.000+00,2024-10-17T15:36:39.000+00,51.58788,-2.107888,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308353
2024-10-17T15:36:53.000+00,2024-10-17T15:36:59.000+00,51.586693,-2.111397,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308355
2024-10-17T15:37:23.000+00,2024-10-17T15:37:39.000+00,51.585705,-2.114002,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308359
2024-10-17T15:37:47.000+00,2024-10-17T15:37:59.000+00,51.588024,-2.117493,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308361
2024-10-17T15:38:20.000+00,2024-10-17T15:38:29.000+00,51.58925,-2.125277,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308364
2024-10-17T15:38:50.000+00,2024-10-17T15:39:09.000+00,51.588554,-2.133593,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308368
2024-10-17T15:39:20.000+00,2024-10-17T15:39:29.000+00,51.588062,-2.135288,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308370
2024-10-17T15:39:31.000+00,2024-10-17T15:39:39.000+00,51.588287,-2.136385,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308371
2024-10-17T15:40:01.000+00,2024-10-17T15:40:19.000+00,51.58842,-2.143727,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308375
2024-10-17T15:40:31.000+00,2024-10-17T15:40:49.000+00,51.58697,-2.152488,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308378
2024-10-17T15:41:01.000+00,2024-10-17T15:41:19.000+00,51.587994,-2.15995,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308381
