recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-06-18T07:54:07.000+00,2025-06-18T07:54:22.000+00,52.37172,-1.255568,X84,AMID,4565,1014,inbound,2025-06-18,3409035
2025-06-18T07:54:40.000+00,2025-06-18T07:54:52.000+00,52.371704,-1.255598,X84,AMID,4565,1014,inbound,2025-06-18,3409038
2025-06-18T07:55:13.000+00,2025-06-18T07:55:42.000+00,52.37169,-1.255536,X84,AMID,4565,1014,inbound,2025-06-18,3409043
2025-06-18T07:55:46.000+00,2025-06-18T07:56:02.000+00,52.37171,-1.255528,X84,AMID,4565,1014,inbound,2025-06-18,3409045
2025-06-18T07:56:17.000+00,2025-06-18T07:56:32.000+00,52.371746,-1.255546,X84,AMID,4565,1014,inbound,2025-06-18,3409048
2025-06-18T07:56:48.000+00,2025-06-18T07:57:02.000+00,52.371754,-1.255556,X84,AMID,4565,1014,inbound,2025-06-18,3409051
2025-06-18T07:57:21.000+00,2025-06-18T07:57:32.000+00,52.37173,-1.255556,X84,AMID,4565,1014,inbound,2025-06-18,3409054
2025-06-18T07:57:54.000+00,2025-06-18T07:58:12.000+00,52.37167,-1.255525,X84,AMID,4565,1014,inbound,2025-06-18,3409058
2025-06-18T07:58:27.000+00,2025-06-18T07:58:42.000+00,52.371635,-1.255591,X84,AMID,4565,1014,inbound,2025-06-18,3409061
2025-06-18T07:59:00.000+00,2025-06-18T07:59:12.000+00,52.37168,-1.255588,X84,AMID,4565,1014,inbound,2025-06-18,3409064
2025-06-18T07:59:34.000+00,2025-06-18T07:59:52.000+00,52.371723,-1.255578,X84,AMID,4565,1014,inbound,2025-06-18,3409068
2025-06-18T08:00:07.000+00,2025-06-18T08:00:22.000+00,52.37173,-1.25547,X84,AMID,4565,1014,inbound,2025-06-18,3409071
2025-06-18T08:00:21.000+00,2025-06-18T08:00:32.000+00,52.371864,-1.256285,X84,AMID,4565,1014,inbound,2025-06-18,3409072
2025-06-18T08:00:52.000+00,2025-06-18T08:01:02.000+00,52.37235,-1.258651,X84,AMID,4565,1014,inbound,2025-06-18,3409075
2025-06-18T08:01:25.000+00,2025-06-18T08:01:42.000+00,52.37295,-1.260868,X84,AMID,4565,1014,inbound,2025-06-18,3409079
2025-06-18T08:01:52.000+00,2025-06-18T08:02:12.000+00,52.37406,-1.262741,X84,AMID,4565,1014,inbound,2025-06-18,3409082
