recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-28T10:33:26.000+00,2025-01-28T10:33:40.000+00,50.85936,-0.09617,25,BHBC,668,75,inbound,2025-01-28,2192664
2025-01-28T10:33:58.000+00,2025-01-28T10:34:10.000+00,50.858665,-0.09718,25,BHBC,668,75,inbound,2025-01-28,2192667
2025-01-28T10:34:11.000+00,2025-01-28T10:34:20.000+00,50.85767,-0.099064,25,BHBC,668,75,inbound,2025-01-28,2192668
2025-01-28T10:34:52.000+00,2025-01-28T10:35:00.000+00,50.85714,-0.104775,25,BHBC,668,75,inbound,2025-01-28,2192672
2025-01-28T10:35:12.000+00,2025-01-28T10:35:20.000+00,50.857006,-0.105632,25,BHBC,668,75,inbound,2025-01-28,2192674
2025-01-28T10:35:24.000+00,2025-01-28T10:35:30.000+00,50.85626,-0.107391,25,BHBC,668,75,inbound,2025-01-28,2192675
2025-01-28T10:35:34.000+00,2025-01-28T10:35:40.000+00,50.8559,-0.107848,25,BHBC,668,75,inbound,2025-01-28,2192676
2025-01-28T10:35:53.000+00,2025-01-28T10:36:10.000+00,50.855625,-0.10812,25,BHBC,668,75,inbound,2025-01-28,2192679
2025-01-28T10:36:08.000+00,2025-01-28T10:36:20.000+00,50.854195,-0.109034,25,BHBC,668,75,inbound,2025-01-28,2192680
2025-01-28T10:36:24.000+00,2025-01-28T10:36:30.000+00,50.85372,-0.109311,25,BHBC,668,75,inbound,2025-01-28,2192681
2025-01-28T10:36:43.000+00,2025-01-28T10:36:50.000+00,50.85321,-0.109554,25,BHBC,668,75,inbound,2025-01-28,2192683
2025-01-28T10:37:15.000+00,2025-01-28T10:37:30.000+00,50.85143,-0.110184,25,BHBC,668,75,inbound,2025-01-28,2192687
2025-01-28T10:37:47.000+00,2025-01-28T10:38:00.000+00,50.85043,-0.110515,25,BHBC,668,75,inbound,2025-01-28,2192690
2025-01-28T10:38:05.000+00,2025-01-28T10:38:20.000+00,50.849876,-0.110813,25,BHBC,668,75,inbound,2025-01-28,2192692
2025-01-28T10:38:19.000+00,2025-01-28T10:38:30.000+00,50.849724,-0.110928,25,BHBC,668,75,inbound,2025-01-28,2192693
2025-01-28T10:38:37.000+00,2025-01-28T10:38:40.000+00,50.848537,-0.11207,25,BHBC,668,75,inbound,2025-01-28,2192694
2025-01-28T10:39:10.000+00,2025-01-28T10:39:21.000+00,50.846546,-0.115626,25,BHBC,668,75,inbound,2025-01-28,2192698
2025-01-28T10:39:27.000+00,2025-01-28T10:39:41.000+00,50.845455,-0.116824,25,BHBC,668,75,inbound,2025-01-28,2192700
2025-01-28T10:39:40.000+00,2025-01-28T10:40:01.000+00,50.84506,-0.117199,25,BHBC,668,75,inbound,2025-01-28,2192702
