siri_vm_positions_id,operator_ref,line_name,journey_ref,direction_ref,date_of_journey,latitude,longitude,vehicle_ref,batch_id,recorded_at_time,response_time_stamp,load_time_stamp,group_id,origin_ref,destination_ref,departure_time
25218103628,SCEM,9,27,inbound,2024-11-06,53.21896,-0.548753,SCEM-37201,1477863,2024-11-06 13:43:42.000000 +00:00,2024-11-06 13:43:50.000000 +00:00,2024-11-06 13:44:09.726444 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218154925,SCEM,9,27,inbound,2024-11-06,53.219147,-0.551421,SCEM-37201,1477865,2024-11-06 13:44:02.000000 +00:00,2024-11-06 13:44:10.000000 +00:00,2024-11-06 13:44:29.747596 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218206515,SCEM,9,27,inbound,2024-11-06,53.21915,-0.552995,SCEM-37201,1477867,2024-11-06 13:44:22.000000 +00:00,2024-11-06 13:44:30.000000 +00:00,2024-11-06 13:44:49.807896 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218258111,SCEM,9,27,inbound,2024-11-06,53.218594,-0.553724,SCEM-37201,1477869,2024-11-06 13:44:42.000000 +00:00,2024-11-06 13:44:50.000000 +00:00,2024-11-06 13:45:09.843081 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218309707,SCEM,9,27,inbound,2024-11-06,53.21856,-0.553774,SCEM-37201,1477871,2024-11-06 13:45:03.000000 +00:00,2024-11-06 13:45:10.000000 +00:00,2024-11-06 13:45:29.304649 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218361298,SCEM,9,27,inbound,2024-11-06,53.21713,-0.554481,SCEM-37201,1477873,2024-11-06 13:45:23.000000 +00:00,2024-11-06 13:45:30.000000 +00:00,2024-11-06 13:45:50.032414 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218439028,SCEM,9,27,inbound,2024-11-06,53.21514,-0.555419,SCEM-37201,1477876,2024-11-06 13:45:43.000000 +00:00,2024-11-06 13:46:00.000000 +00:00,2024-11-06 13:46:19.497107 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218464487,SCEM,9,27,inbound,2024-11-06,53.214973,-0.555491,SCEM-37201,1477877,2024-11-06 13:46:04.000000 +00:00,2024-11-06 13:46:10.000000 +00:00,2024-11-06 13:46:29.457093 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218541852,SCEM,9,27,inbound,2024-11-06,53.21402,-0.55606,SCEM-37201,1477880,2024-11-06 13:46:24.000000 +00:00,2024-11-06 13:46:40.000000 +00:00,2024-11-06 13:46:59.501604 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218593446,SCEM,9,27,inbound,2024-11-06,53.213623,-0.558938,SCEM-37201,1477882,2024-11-06 13:46:45.000000 +00:00,2024-11-06 13:47:00.000000 +00:00,2024-11-06 13:47:19.762774 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218645034,SCEM,9,27,inbound,2024-11-06,53.211952,-0.560924,SCEM-37201,1477884,2024-11-06 13:47:05.000000 +00:00,2024-11-06 13:47:20.000000 +00:00,2024-11-06 13:47:39.320823 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218696632,SCEM,9,27,inbound,2024-11-06,53.21036,-0.562305,SCEM-37201,1477886,2024-11-06 13:47:25.000000 +00:00,2024-11-06 13:47:40.000000 +00:00,2024-11-06 13:47:59.766388 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218748223,SCEM,9,27,inbound,2024-11-06,53.21005,-0.562822,SCEM-37201,1477888,2024-11-06 13:47:46.000000 +00:00,2024-11-06 13:48:00.000000 +00:00,2024-11-06 13:48:19.468959 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218799821,SCEM,9,27,inbound,2024-11-06,53.209652,-0.563578,SCEM-37201,1477890,2024-11-06 13:48:06.000000 +00:00,2024-11-06 13:48:20.000000 +00:00,2024-11-06 13:48:39.325879 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218851455,SCEM,9,27,inbound,2024-11-06,53.208595,-0.565322,SCEM-37201,1477892,2024-11-06 13:48:26.000000 +00:00,2024-11-06 13:48:40.000000 +00:00,2024-11-06 13:49:00.266062 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218903028,SCEM,9,27,inbound,2024-11-06,53.20859,-0.56535,SCEM-37201,1477894,2024-11-06 13:48:46.000000 +00:00,2024-11-06 13:49:00.000000 +00:00,2024-11-06 13:49:19.717307 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25218954646,SCEM,9,27,inbound,2024-11-06,53.20841,-0.565669,SCEM-37201,1477896,2024-11-06 13:49:07.000000 +00:00,2024-11-06 13:49:20.000000 +00:00,2024-11-06 13:49:40.034513 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219006249,SCEM,9,27,inbound,2024-11-06,53.207455,-0.568027,SCEM-37201,1477898,2024-11-06 13:49:27.000000 +00:00,2024-11-06 13:49:40.000000 +00:00,2024-11-06 13:49:59.953502 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219058129,SCEM,9,27,inbound,2024-11-06,53.20658,-0.57101,SCEM-37201,1477900,2024-11-06 13:49:47.000000 +00:00,2024-11-06 13:50:00.000000 +00:00,2024-11-06 13:50:19.612339 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219109477,SCEM,9,27,inbound,2024-11-06,53.2065,-0.571291,SCEM-37201,1477902,2024-11-06 13:50:08.000000 +00:00,2024-11-06 13:50:20.000000 +00:00,2024-11-06 13:50:40.161123 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219161091,SCEM,9,27,inbound,2024-11-06,53.205944,-0.573309,SCEM-37201,1477904,2024-11-06 13:50:28.000000 +00:00,2024-11-06 13:50:40.000000 +00:00,2024-11-06 13:50:59.804398 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219212708,SCEM,9,27,inbound,2024-11-06,53.20522,-0.575094,SCEM-37201,1477906,2024-11-06 13:50:48.000000 +00:00,2024-11-06 13:51:00.000000 +00:00,2024-11-06 13:51:20.275086 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219264324,SCEM,9,27,inbound,2024-11-06,53.20383,-0.57398,SCEM-37201,1477908,2024-11-06 13:51:08.000000 +00:00,2024-11-06 13:51:20.000000 +00:00,2024-11-06 13:51:40.258870 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219315936,SCEM,9,27,inbound,2024-11-06,53.203205,-0.572543,SCEM-37201,1477910,2024-11-06 13:51:29.000000 +00:00,2024-11-06 13:51:40.000000 +00:00,2024-11-06 13:51:59.925045 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219367564,SCEM,9,27,inbound,2024-11-06,53.202538,-0.570263,SCEM-37201,1477912,2024-11-06 13:51:49.000000 +00:00,2024-11-06 13:52:00.000000 +00:00,2024-11-06 13:52:19.440761 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219419181,SCEM,9,27,inbound,2024-11-06,53.201702,-0.567866,SCEM-37201,1477914,2024-11-06 13:52:09.000000 +00:00,2024-11-06 13:52:20.000000 +00:00,2024-11-06 13:52:39.964367 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219470837,SCEM,9,27,inbound,2024-11-06,53.200905,-0.566195,SCEM-37201,1477916,2024-11-06 13:52:29.000000 +00:00,2024-11-06 13:52:40.000000 +00:00,2024-11-06 13:53:00.011839 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219522415,SCEM,9,27,inbound,2024-11-06,53.200745,-0.566063,SCEM-37201,1477918,2024-11-06 13:52:50.000000 +00:00,2024-11-06 13:53:00.000000 +00:00,2024-11-06 13:53:20.141915 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219574033,SCEM,9,27,inbound,2024-11-06,53.200512,-0.56654,SCEM-37201,1477920,2024-11-06 13:53:10.000000 +00:00,2024-11-06 13:53:20.000000 +00:00,2024-11-06 13:53:39.498872 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219625669,SCEM,9,27,inbound,2024-11-06,53.19964,-0.568865,SCEM-37201,1477922,2024-11-06 13:53:30.000000 +00:00,2024-11-06 13:53:40.000000 +00:00,2024-11-06 13:53:59.778508 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219677309,SCEM,9,27,inbound,2024-11-06,53.199524,-0.569152,SCEM-37201,1477924,2024-11-06 13:53:51.000000 +00:00,2024-11-06 13:54:00.000000 +00:00,2024-11-06 13:54:19.980721 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219728951,SCEM,9,27,inbound,2024-11-06,53.198956,-0.571822,SCEM-37201,1477926,2024-11-06 13:54:11.000000 +00:00,2024-11-06 13:54:20.000000 +00:00,2024-11-06 13:54:40.281626 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219780607,SCEM,9,27,inbound,2024-11-06,53.19915,-0.575341,SCEM-37201,1477928,2024-11-06 13:54:31.000000 +00:00,2024-11-06 13:54:40.000000 +00:00,2024-11-06 13:54:59.928080 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219832216,SCEM,9,27,inbound,2024-11-06,53.1992,-0.579013,SCEM-37201,1477930,2024-11-06 13:54:51.000000 +00:00,2024-11-06 13:55:00.000000 +00:00,2024-11-06 13:55:20.476148 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219883861,SCEM,9,27,inbound,2024-11-06,53.199818,-0.582132,SCEM-37201,1477932,2024-11-06 13:55:12.000000 +00:00,2024-11-06 13:55:20.000000 +00:00,2024-11-06 13:55:40.408063 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25219935510,SCEM,9,27,inbound,2024-11-06,53.20015,-0.583558,SCEM-37201,1477934,2024-11-06 13:55:32.000000 +00:00,2024-11-06 13:55:40.000000 +00:00,2024-11-06 13:56:00.057094 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220012972,SCEM,9,27,inbound,2024-11-06,53.200195,-0.583658,SCEM-37201,1477937,2024-11-06 13:55:52.000000 +00:00,2024-11-06 13:56:10.000000 +00:00,2024-11-06 13:56:30.164433 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220038794,SCEM,9,27,inbound,2024-11-06,53.200817,-0.58631,SCEM-37201,1477938,2024-11-06 13:56:13.000000 +00:00,2024-11-06 13:56:20.000000 +00:00,2024-11-06 13:56:39.898015 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220090488,SCEM,9,27,inbound,2024-11-06,53.20159,-0.589738,SCEM-37201,1477940,2024-11-06 13:56:33.000000 +00:00,2024-11-06 13:56:40.000000 +00:00,2024-11-06 13:57:00.049904 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220167925,SCEM,9,27,inbound,2024-11-06,53.202236,-0.59295,SCEM-37201,1477943,2024-11-06 13:56:53.000000 +00:00,2024-11-06 13:57:10.000000 +00:00,2024-11-06 13:57:29.636258 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220193746,SCEM,9,27,inbound,2024-11-06,53.20271,-0.594841,SCEM-37201,1477944,2024-11-06 13:57:13.000000 +00:00,2024-11-06 13:57:20.000000 +00:00,2024-11-06 13:57:39.742432 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220245404,SCEM,9,27,inbound,2024-11-06,53.2035,-0.598071,SCEM-37201,1477946,2024-11-06 13:57:34.000000 +00:00,2024-11-06 13:57:40.000000 +00:00,2024-11-06 13:57:59.779266 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220322889,SCEM,9,27,inbound,2024-11-06,53.203747,-0.598769,SCEM-37201,1477949,2024-11-06 13:57:54.000000 +00:00,2024-11-06 13:58:10.000000 +00:00,2024-11-06 13:58:30.899967 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220374540,SCEM,9,27,inbound,2024-11-06,53.204605,-0.602353,SCEM-37201,1477951,2024-11-06 13:58:14.000000 +00:00,2024-11-06 13:58:30.000000 +00:00,2024-11-06 13:58:49.865908 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220400433,SCEM,9,27,inbound,2024-11-06,53.205513,-0.606107,SCEM-37201,1477952,2024-11-06 13:58:34.000000 +00:00,2024-11-06 13:58:40.000000 +00:00,2024-11-06 13:59:00.303327 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220477861,SCEM,9,27,inbound,2024-11-06,53.206318,-0.60906,SCEM-37201,1477955,2024-11-06 13:58:54.000000 +00:00,2024-11-06 13:59:11.000000 +00:00,2024-11-06 13:59:30.200458 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220529523,SCEM,9,27,inbound,2024-11-06,53.20695,-0.608688,SCEM-37201,1477957,2024-11-06 13:59:15.000000 +00:00,2024-11-06 13:59:30.000000 +00:00,2024-11-06 13:59:50.526203 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220581582,SCEM,9,27,inbound,2024-11-06,53.20699,-0.608695,SCEM-37201,1477959,2024-11-06 13:59:35.000000 +00:00,2024-11-06 13:59:50.000000 +00:00,2024-11-06 14:00:10.139406 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220632862,SCEM,9,27,inbound,2024-11-06,53.20699,-0.60866,SCEM-37201,1477961,2024-11-06 13:59:55.000000 +00:00,2024-11-06 14:00:11.000000 +00:00,2024-11-06 14:00:30.314749 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220684526,SCEM,9,27,inbound,2024-11-06,53.20799,-0.607378,SCEM-37201,1477963,2024-11-06 14:00:15.000000 +00:00,2024-11-06 14:00:31.000000 +00:00,2024-11-06 14:00:50.130671 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220736493,SCEM,9,27,inbound,2024-11-06,53.20978,-0.606072,SCEM-37201,1477965,2024-11-06 14:00:35.000000 +00:00,2024-11-06 14:01:01.000000 +00:00,2024-11-06 14:01:15.342990 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220787847,SCEM,9,27,inbound,2024-11-06,53.210373,-0.605425,SCEM-37201,1477967,2024-11-06 14:00:56.000000 +00:00,2024-11-06 14:01:11.000000 +00:00,2024-11-06 14:01:29.780245 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220839505,SCEM,9,27,inbound,2024-11-06,53.2108,-0.604099,SCEM-37201,1477969,2024-11-06 14:01:16.000000 +00:00,2024-11-06 14:01:31.000000 +00:00,2024-11-06 14:01:49.779101 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220891180,SCEM,9,27,inbound,2024-11-06,53.210938,-0.60319,SCEM-37201,1477971,2024-11-06 14:01:36.000000 +00:00,2024-11-06 14:02:01.000000 +00:00,2024-11-06 14:02:13.754049 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220942854,SCEM,9,27,inbound,2024-11-06,53.209858,-0.60092,SCEM-37201,1477973,2024-11-06 14:01:56.000000 +00:00,2024-11-06 14:02:11.000000 +00:00,2024-11-06 14:02:30.305830 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25220994516,SCEM,9,27,inbound,2024-11-06,53.209488,-0.598303,SCEM-37201,1477975,2024-11-06 14:02:17.000000 +00:00,2024-11-06 14:02:31.000000 +00:00,2024-11-06 14:02:49.908848 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221020347,SCEM,9,27,inbound,2024-11-06,53.20927,-0.597694,SCEM-37201,1477976,2024-11-06 14:02:37.000000 +00:00,2024-11-06 14:02:51.000000 +00:00,2024-11-06 14:03:06.123457 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221097865,SCEM,9,27,inbound,2024-11-06,53.20874,-0.596287,SCEM-37201,1477979,2024-11-06 14:02:57.000000 +00:00,2024-11-06 14:03:11.000000 +00:00,2024-11-06 14:03:30.352229 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221149554,SCEM,9,27,inbound,2024-11-06,53.210133,-0.594703,SCEM-37201,1477981,2024-11-06 14:03:17.000000 +00:00,2024-11-06 14:03:31.000000 +00:00,2024-11-06 14:03:50.200897 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221201239,SCEM,9,27,inbound,2024-11-06,53.211357,-0.593864,SCEM-37201,1477983,2024-11-06 14:03:38.000000 +00:00,2024-11-06 14:03:51.000000 +00:00,2024-11-06 14:04:10.369920 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221252932,SCEM,9,27,inbound,2024-11-06,53.211708,-0.593644,SCEM-37201,1477985,2024-11-06 14:03:58.000000 +00:00,2024-11-06 14:04:11.000000 +00:00,2024-11-06 14:04:30.868551 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221304620,SCEM,9,27,inbound,2024-11-06,53.21354,-0.593533,SCEM-37201,1477987,2024-11-06 14:04:18.000000 +00:00,2024-11-06 14:04:31.000000 +00:00,2024-11-06 14:04:50.255438 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221356708,SCEM,9,27,inbound,2024-11-06,53.215267,-0.593825,SCEM-37201,1477989,2024-11-06 14:04:38.000000 +00:00,2024-11-06 14:04:51.000000 +00:00,2024-11-06 14:05:10.438972 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221408012,SCEM,9,27,inbound,2024-11-06,53.216732,-0.595345,SCEM-37201,1477991,2024-11-06 14:04:58.000000 +00:00,2024-11-06 14:05:11.000000 +00:00,2024-11-06 14:05:30.903464 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221459736,SCEM,9,27,inbound,2024-11-06,53.21697,-0.597607,SCEM-37201,1477993,2024-11-06 14:05:19.000000 +00:00,2024-11-06 14:05:31.000000 +00:00,2024-11-06 14:05:50.891767 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221511405,SCEM,9,27,inbound,2024-11-06,53.21744,-0.599834,SCEM-37201,1477995,2024-11-06 14:05:39.000000 +00:00,2024-11-06 14:05:51.000000 +00:00,2024-11-06 14:06:10.640950 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221563109,SCEM,9,27,inbound,2024-11-06,53.218086,-0.601058,SCEM-37201,1477997,2024-11-06 14:05:59.000000 +00:00,2024-11-06 14:06:11.000000 +00:00,2024-11-06 14:06:30.355200 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221614826,SCEM,9,27,inbound,2024-11-06,53.21722,-0.602038,SCEM-37201,1477999,2024-11-06 14:06:20.000000 +00:00,2024-11-06 14:06:31.000000 +00:00,2024-11-06 14:06:51.157693 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221666545,SCEM,9,27,inbound,2024-11-06,53.215355,-0.602961,SCEM-37201,1478001,2024-11-06 14:06:40.000000 +00:00,2024-11-06 14:06:51.000000 +00:00,2024-11-06 14:07:10.726721 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221718258,SCEM,9,27,inbound,2024-11-06,53.214382,-0.603248,SCEM-37201,1478003,2024-11-06 14:07:00.000000 +00:00,2024-11-06 14:07:11.000000 +00:00,2024-11-06 14:07:30.279243 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221769997,SCEM,9,27,inbound,2024-11-06,53.214367,-0.603236,SCEM-37201,1478005,2024-11-06 14:07:20.000000 +00:00,2024-11-06 14:07:31.000000 +00:00,2024-11-06 14:07:50.228348 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221821690,SCEM,9,27,inbound,2024-11-06,53.214363,-0.60325,SCEM-37201,1478007,2024-11-06 14:07:41.000000 +00:00,2024-11-06 14:07:51.000000 +00:00,2024-11-06 14:08:10.538753 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221873408,SCEM,9,27,inbound,2024-11-06,53.214355,-0.603252,SCEM-37201,1478009,2024-11-06 14:08:01.000000 +00:00,2024-11-06 14:08:11.000000 +00:00,2024-11-06 14:08:30.661675 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221925173,SCEM,9,27,inbound,2024-11-06,53.214344,-0.603267,SCEM-37201,1478011,2024-11-06 14:08:21.000000 +00:00,2024-11-06 14:08:31.000000 +00:00,2024-11-06 14:08:50.842629 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25221976850,SCEM,9,27,inbound,2024-11-06,53.21434,-0.603277,SCEM-37201,1478013,2024-11-06 14:08:41.000000 +00:00,2024-11-06 14:08:51.000000 +00:00,2024-11-06 14:09:10.275375 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222028571,SCEM,9,27,inbound,2024-11-06,53.214336,-0.60328,SCEM-37201,1478015,2024-11-06 14:09:02.000000 +00:00,2024-11-06 14:09:11.000000 +00:00,2024-11-06 14:09:30.812542 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222080364,SCEM,9,27,inbound,2024-11-06,53.214336,-0.603273,SCEM-37201,1478017,2024-11-06 14:09:22.000000 +00:00,2024-11-06 14:09:31.000000 +00:00,2024-11-06 14:09:50.484950 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222132024,SCEM,9,27,inbound,2024-11-06,53.214344,-0.603256,SCEM-37201,1478019,2024-11-06 14:09:42.000000 +00:00,2024-11-06 14:09:51.000000 +00:00,2024-11-06 14:10:10.950757 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222183746,SCEM,9,27,inbound,2024-11-06,53.214348,-0.603236,SCEM-37201,1478021,2024-11-06 14:10:02.000000 +00:00,2024-11-06 14:10:11.000000 +00:00,2024-11-06 14:10:31.261173 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222235554,SCEM,9,27,inbound,2024-11-06,53.214348,-0.603212,SCEM-37201,1478023,2024-11-06 14:10:23.000000 +00:00,2024-11-06 14:10:31.000000 +00:00,2024-11-06 14:10:51.345931 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222287217,SCEM,9,27,inbound,2024-11-06,53.21431,-0.603251,SCEM-37201,1478025,2024-11-06 14:10:43.000000 +00:00,2024-11-06 14:10:51.000000 +00:00,2024-11-06 14:11:11.271362 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222338953,SCEM,9,27,inbound,2024-11-06,53.21275,-0.603304,SCEM-37201,1478027,2024-11-06 14:11:03.000000 +00:00,2024-11-06 14:11:11.000000 +00:00,2024-11-06 14:11:30.634162 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222390745,SCEM,9,27,inbound,2024-11-06,53.210983,-0.603164,SCEM-37201,1478029,2024-11-06 14:11:23.000000 +00:00,2024-11-06 14:11:31.000000 +00:00,2024-11-06 14:11:50.259613 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222442442,SCEM,9,27,inbound,2024-11-06,53.210464,-0.605144,SCEM-37201,1478031,2024-11-06 14:11:43.000000 +00:00,2024-11-06 14:11:51.000000 +00:00,2024-11-06 14:12:10.298158 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222494199,SCEM,9,27,inbound,2024-11-06,53.20889,-0.606486,SCEM-37201,1478033,2024-11-06 14:12:04.000000 +00:00,2024-11-06 14:12:11.000000 +00:00,2024-11-06 14:12:30.274687 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222545957,SCEM,9,27,inbound,2024-11-06,53.20736,-0.608259,SCEM-37201,1478035,2024-11-06 14:12:24.000000 +00:00,2024-11-06 14:12:31.000000 +00:00,2024-11-06 14:12:50.573323 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222623602,SCEM,9,27,inbound,2024-11-06,53.206776,-0.608786,SCEM-37201,1478038,2024-11-06 14:12:44.000000 +00:00,2024-11-06 14:13:01.000000 +00:00,2024-11-06 14:13:21.019678 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222649478,SCEM,9,27,inbound,2024-11-06,53.206318,-0.608868,SCEM-37201,1478039,2024-11-06 14:13:04.000000 +00:00,2024-11-06 14:13:11.000000 +00:00,2024-11-06 14:13:31.164306 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25222727132,SCEM,9,27,inbound,2024-11-06,53.20554,-0.605692,SCEM-37201,1478042,2024-11-06 14:13:24.000000 +00:00,2024-11-06 14:13:41.000000 +00:00,2024-11-06 14:14:00.537406 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
