recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-03-27T16:17:45.000+00,2025-03-27T16:17:59.000+00,52.752266,0.070126,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695513
2025-03-27T16:18:06.000+00,2025-03-27T16:18:39.000+00,52.75451,0.069388,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695517
2025-03-27T16:19:06.000+00,2025-03-27T16:19:19.000+00,52.7555,0.066463,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695521
2025-03-27T16:19:18.000+00,2025-03-27T16:19:29.000+00,52.755344,0.066561,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695522
2025-03-27T16:19:26.000+00,2025-03-27T16:19:39.000+00,52.755173,0.067353,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695523
2025-03-27T16:19:47.000+00,2025-03-27T16:19:59.000+00,52.754696,0.069171,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695525
2025-03-27T16:20:08.000+00,2025-03-27T16:20:19.000+00,52.752575,0.070079,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695527
2025-03-27T16:20:29.000+00,2025-03-27T16:20:39.000+00,52.750824,0.070756,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695529
2025-03-27T16:20:50.000+00,2025-03-27T16:20:59.000+00,52.749123,0.07179,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695531
2025-03-27T16:21:16.000+00,2025-03-27T16:21:29.000+00,52.746536,0.072883,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695534
2025-03-27T16:21:38.000+00,2025-03-27T16:21:49.000+00,52.74565,0.073823,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695536
2025-03-27T16:21:59.000+00,2025-03-27T16:22:09.000+00,52.745144,0.077888,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695538
2025-03-27T16:22:20.000+00,2025-03-27T16:22:29.000+00,52.74548,0.083433,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695540
2025-03-27T16:22:41.000+00,2025-03-27T16:22:49.000+00,52.74584,0.089451,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695542
2025-03-27T16:23:02.000+00,2025-03-27T16:23:19.000+00,52.74618,0.095328,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695545
2025-03-27T16:23:33.000+00,2025-03-27T16:23:39.000+00,52.7453,0.101683,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695547
2025-03-27T16:23:54.000+00,2025-03-27T16:24:09.000+00,52.745667,0.106085,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695550
2025-03-27T16:24:15.000+00,2025-03-27T16:24:29.000+00,52.74627,0.11142,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695552
2025-03-27T16:24:36.000+00,2025-03-27T16:24:49.000+00,52.746716,0.116476,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695554
2025-03-27T16:24:57.000+00,2025-03-27T16:25:09.000+00,52.74714,0.121735,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695556
2025-03-27T16:25:18.000+00,2025-03-27T16:25:29.000+00,52.74704,0.125766,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695558
2025-03-27T16:25:24.000+00,2025-03-27T16:25:39.000+00,52.746956,0.126773,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695559
2025-03-27T16:25:30.000+00,2025-03-27T16:25:49.000+00,52.746986,0.127044,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695560
